MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,metal_ids,metal_oms_flags,linker_ids
AVETEC_clean,[Cd],[C][=Branch1][C][=O][Branch2][Ring2][S][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=C][CH0][=CH0][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][OH0],-0.39615868631302625,-0.06919260422619261,0.2791213927765155,-0.3894563203234006,-0.6066029670689086,-0.3764628475628974,-0.21197782983406593,0.7240655340123425,0.19382513025490278,-0.4626438252491183,-0.4206908390944264,0.5605644146127758,-0.050638157609023855,-0.025221413132076057,Cd,No, ,"[8, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 72, 47, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 20, 68, 24, 67, 21, 47, 24, 43, 22, 47, 24, 67, 20, 47, 24, 47, 20, 27, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 21, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIHOE_clean,[Tm],[C][=Branch2][Ring1][=Branch1][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][=Branch1][C][=O][OH0],-0.6653000914560132,-0.5401026905237571,-0.2848542608110843,-0.07023785669754812,0.6480047716243467,-0.044248998852248596,0.7521928784663083,0.4980301842131986,-0.23326120851664903,-0.4723287580722015,-0.43100109146521265,-0.014419474490492301,-0.4304527893653861,-0.025221413132076057,Tm,No, ,"[48, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 67, 20, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 57, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIMIC_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][N][C][=C][C][=Branch2][Ring1][P][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring2][C][O][CH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][OH0],-1.0872347956523956,-1.0831026591276676,-1.0011970861080715,-0.3503308877056878,0.320816354594302,-0.33251739294873317,0.45532686419432883,-0.6825108346871362,-0.679648229072792,-0.4723287580722015,-0.43100109146521265,-1.4260672269948012,-0.5778001674315195,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 57, 47, 24, 47, 21, 67, 66, 24, 47, 20, 68, 24, 67, 20, 61, 47, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 24, 37, 68, 47, 61, 43, 47, 24, 67, 21, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIMOI_clean,[Zn],[C][=C][Branch2][Branch1][Ring1][O][C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][C][=C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2][C][=C][Branch1][O][C][=C][Ring2][Ring2][C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.6243804327160741,1.1199627570401873,-0.35303882500850564,-0.3782348661358435,-0.23037384461857052,-0.4142789381296306,-0.14732618483542131,-0.028172220918159293,-0.24652951238440785,-0.4723287580722015,-0.43100109146521265,-0.41138977563609314,-0.25934548621117653,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 38, 37, 67, 61, 47, 47, 24, 47, 24, 38, 68, 37, 47, 24, 47, 24, 38, 67, 21, 47, 61, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 47, 24, 68, 67, 68, 47, 24, 68, 67, 2, 47, 24, 37, 61, 47, 24, 68, 68, 47, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIMUO_clean,[Mn],[C][=Branch2][=Branch1][Branch1][=C][C][Branch2][Branch1][Ring1][O][C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][C][=C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring2][Branch1][C][=Branch1][C][=O][OH0],0.711605098927458,1.1742989150253245,-0.5840544307571653,-0.38561324051734497,-0.5468765143097178,-0.3735864494064233,-0.11685461601674828,-0.4452333733936194,-0.48000644608487103,-0.47212793379052115,-0.43079525385373313,-0.6267862170648711,-0.3093071080664756,-0.025221413132076057,Mn,Yes,Mn,"[29, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 20, 37, 24, 47, 38, 37, 67, 61, 47, 47, 24, 47, 24, 38, 68, 37, 47, 24, 47, 24, 38, 67, 21, 47, 61, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 47, 24, 68, 67, 68, 47, 24, 68, 67, 2, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 68, 68, 37, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIPAX_clean,[Mg],[N][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.5814540947482976,1.9581114210279569,0.3859758081275789,0.05409608159800098,0.1367524469970036,0.08325973271857011,-0.6878411327447403,0.8459950841706119,0.5646643022195612,-0.4723287580722015,-0.43100109146521265,0.21699818985447555,0.12383141830771358,-0.025221413132076057,Mg,Yes,Mg,"[28, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[57, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIPOL_clean,[Mg],[C][=Branch1][C][=O][Branch1][S][C][=C][N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][OH0],0.42122341003611513,1.9002324763271892,0.320532587654453,-0.14059360721017303,0.27955018814337323,-0.11642255017823315,-0.7386312013395964,0.6898911708276935,0.49474466710373005,-0.4723287580722015,-0.43100109146521265,0.35762892434103377,0.19071844835766427,-0.025221413132076057,Mg,Yes,Mg,"[28, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 37, 72, 47, 24, 57, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 21, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVITUU_clean,[Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][#C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][S][Ring1][P][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.514880432611286,-0.4878981467104923,1.7396888491105538,1.3047065376619373,0.8505204780419491,1.3662202107523311,-1.2088987786984442,0.7570467772853081,1.038105944090761,-0.3785835277972131,-0.26327571396291033,1.2067537388991114,0.8845298479017991,-0.025221413132076057,Cu,No, ,"[13, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 24, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 47, 20, 4, 24, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 72, 67, 66, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVIVEG_clean,[Ag],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][#C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][S][Ring1][P][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.5761142631347506,-0.6202768583690346,1.639334938294882,1.3484939282221908,1.0339266053225165,1.4111389481263898,-1.1632861984363347,0.6856543776719193,0.911465041827579,-0.22942159296092532,-0.009525392540739839,1.3545050169039756,0.8701378541932677,-0.025221413132076057,Ag,Yes,Ag,"[1, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 24, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 47, 20, 4, 24, 37, 21, 47, 24, 47, 27, 47, 24, 67, 20, 72, 67, 66, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AVUDAX_clean,[Cu],[C][Branch2][Ring1][=C][C][=C][C][Branch1][=Branch2][C][N][CH1][N][=C][NH0][Ring1][Branch1][=C][C][Branch1][=Branch2][C][N][CH1][N][=C][NH0][Ring1][Branch1][=C][Ring2][Ring1][C][N][NH0][C][=N][CH1][Ring1][Branch1],-0.5487954683948387,-0.3492559787719115,0.0800286638067055,-0.335102578084778,-0.5144755290307337,-0.4348771932058498,-0.6170848725730241,0.5394728391047364,0.305681908693872,-0.4723287580722015,-0.43100109146521265,0.09594895004326168,0.05332144262206503,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 38, 67, 24, 47, 24, 47, 37, 21, 47, 57, 44, 57, 24, 55, 67, 37, 24, 47, 37, 21, 47, 57, 44, 57, 24, 55, 67, 37, 24, 68, 67, 47, 57, 55, 47, 27, 44, 67, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AWAJIT_clean,[Zn],[C][=Branch1][Branch2][=C][C][=N][C][=C][Ring1][=Branch1][O][C][C][Branch1][O][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch1][O][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.18021429514889908,-0.6221218935812045,-0.7414666445540984,-0.5354905292358033,-0.8338427259076455,-0.5316695843423797,0.12561995695618025,-1.4132139926810485,-1.001029708917485,1.303859276395555,1.2318267274370485,-1.0860612739956548,-0.4567909320896589,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 38, 24, 47, 27, 47, 24, 67, 20, 61, 47, 47, 37, 61, 47, 61, 47, 24, 47, 27, 47, 24, 67, 20, 37, 61, 47, 61, 47, 24, 47, 27, 47, 24, 67, 20, 47, 61, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AWASAU_clean,[Pr][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.168760579774774,-0.5320373017589027,-0.8982795303942921,-0.6718252678074261,-0.2258585010250096,-0.6666111836569161,2.206504643018358,-0.252806263555724,-0.6737980097773362,-0.4723287580722015,-0.43100109146521265,-0.7549560003943925,-0.7071855553307863,-0.025221413132076057,"Pr,Cu",Yes,"Pr,Cu","[37, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AWASEY_clean,[Pr][K][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.615422787143275,-0.2860347114659523,0.003607702585213645,1.4057871605990233,0.9902881859873766,1.4658774133458121,-0.2883524786581499,0.9075503318591,0.3379500073376983,-0.4723287580722015,-0.43100109146521265,1.377646783338473,0.14505385589602612,-0.025221413132076057,"Pr,Cu,K",Yes,"Pr,Cu,K","[37, 24, 13, 0, 0]","[1.0, 1.0, 1.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
AWASOI_clean,[Pr][Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.263782271023322,-0.4309380910211081,-0.9051252648573315,-0.5579277901754934,-0.34501434446486734,-0.6653743034828835,2.1921856840400085,-0.2619494579809721,-0.67542035999897,-0.4723287580722015,-0.43100109146521265,-0.7246936904415887,-0.7030412639487484,-0.025221413132076057,"Pr,Cu",Yes,"Pr,Cu","[37, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 24, 47, 20, 20, 24, 47, 27, 67, 20, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
